sep=;
"Time";"APP: 3 - Node: 11";"APP: 3 - Node: 8860215";"APP: 4 - Node: 11880865";"APP: 4 - Node: 12";"APP: 2 - Node: 13";"APP: 2 - Node: 8860310";"APP: 1 - Node: 11879605";"APP: 1 - Node: 13"
"2020-10-09T12:43:46+02:00";-27;-29;-47;-44;null;null;-43;-43
"2020-10-09T12:43:47+02:00";null;null;null;null;-48;-61;null;null
"2020-10-09T12:43:50+02:00";null;null;null;null;null;null;-44;null
"2020-10-09T12:43:51+02:00";-29;-29;-47;-45;null;-61;null;-44
"2020-10-09T12:43:52+02:00";null;null;null;null;-46;null;null;null
"2020-10-09T12:43:56+02:00";-30;-29;-48;-44;-47;-60;-42;-44
"2020-10-09T12:44:00+02:00";null;null;null;null;null;null;-43;null
"2020-10-09T12:44:01+02:00";-30;-31;-49;-45;-47;-62;null;-43
"2020-10-09T12:44:06+02:00";-29;-31;-48;-45;null;null;-49;-44
"2020-10-09T12:44:07+02:00";null;null;null;null;-47;-61;null;null
"2020-10-09T12:44:10+02:00";null;null;null;null;null;null;-44;null
"2020-10-09T12:44:11+02:00";-28;-32;-47;-45;null;-61;null;-42
"2020-10-09T12:44:12+02:00";null;null;null;null;-47;null;null;null
"2020-10-09T12:44:16+02:00";-29;-31;-47;-45;null;null;-44;-43
"2020-10-09T12:44:17+02:00";null;null;null;null;-48;-62;null;null
"2020-10-09T12:44:20+02:00";null;null;null;null;null;null;-43;null
"2020-10-09T12:44:21+02:00";-28;-32;-49;null;null;null;null;-43
"2020-10-09T12:44:22+02:00";null;null;null;-44;-48;-61;null;null
"2020-10-09T12:44:25+02:00";null;null;null;null;null;null;-44;null
"2020-10-09T12:44:26+02:00";-29;-31;-48;null;null;null;null;-44
"2020-10-09T12:44:27+02:00";null;null;null;-45;-48;-61;null;null
"2020-10-09T12:44:30+02:00";null;null;null;null;null;null;-46;-44
"2020-10-09T12:44:31+02:00";-30;-31;-47;-45;null;null;null;null
"2020-10-09T12:44:32+02:00";null;null;null;null;-47;-60;null;null
"2020-10-09T12:44:35+02:00";null;null;null;null;null;null;-43;-43
"2020-10-09T12:44:36+02:00";-28;-31;-46;-44;null;null;null;null
"2020-10-09T12:44:37+02:00";null;null;null;null;-48;-62;null;null
"2020-10-09T12:44:40+02:00";null;null;null;null;null;null;-43;null
"2020-10-09T12:44:41+02:00";-29;-31;-48;-44;null;null;null;-44
"2020-10-09T12:44:42+02:00";null;null;null;null;-46;-61;null;null
"2020-10-09T12:44:45+02:00";null;null;null;null;null;null;-48;-44
"2020-10-09T12:44:46+02:00";-28;-31;null;null;null;-62;null;null
"2020-10-09T12:44:47+02:00";null;null;-49;-45;-47;null;null;null
"2020-10-09T12:44:51+02:00";-29;-31;null;null;-48;-61;-46;-44
"2020-10-09T12:44:52+02:00";null;null;-48;-43;null;null;null;null
"2020-10-09T12:44:55+02:00";null;null;null;null;null;null;-46;-43
"2020-10-09T12:44:56+02:00";-29;-32;null;null;-47;-62;null;null
"2020-10-09T12:44:57+02:00";null;null;-49;-44;null;null;null;null
"2020-10-09T12:45:01+02:00";-29;-33;null;null;-47;-61;-48;-43
"2020-10-09T12:45:02+02:00";null;null;-47;-45;null;null;null;null
"2020-10-09T12:45:06+02:00";-30;-33;-49;null;null;null;-49;-44
"2020-10-09T12:45:07+02:00";null;null;null;-45;-46;-61;null;null
"2020-10-09T12:45:10+02:00";null;null;null;null;null;null;-48;-43
"2020-10-09T12:45:11+02:00";-29;-35;null;null;null;null;null;null
"2020-10-09T12:45:12+02:00";null;null;-49;-45;-46;-61;null;null
"2020-10-09T12:45:16+02:00";-29;-35;null;null;null;null;-48;-43
"2020-10-09T12:45:17+02:00";null;null;-47;-45;-47;-62;null;null
"2020-10-09T12:45:20+02:00";null;null;null;null;null;null;-48;null
"2020-10-09T12:45:21+02:00";-27;-35;null;null;-47;-61;null;-43
"2020-10-09T12:45:22+02:00";null;null;-49;-45;null;null;null;null
"2020-10-09T12:45:25+02:00";null;null;null;null;null;null;-46;null
"2020-10-09T12:45:26+02:00";-27;-35;null;null;null;null;null;-43
"2020-10-09T12:45:27+02:00";null;null;-47;-44;-47;-61;null;null
"2020-10-09T12:45:30+02:00";null;null;null;null;null;null;-46;null
"2020-10-09T12:45:31+02:00";-29;-35;null;null;null;-62;null;-44
"2020-10-09T12:45:32+02:00";null;null;-48;-45;-46;null;null;null
"2020-10-09T12:45:36+02:00";-29;-35;null;null;null;null;-46;-43
"2020-10-09T12:45:37+02:00";null;null;-49;-44;-46;-61;null;null
"2020-10-09T12:45:41+02:00";-28;-35;null;null;null;-63;-48;-44
"2020-10-09T12:45:42+02:00";null;null;-49;-45;-47;null;null;null
"2020-10-09T12:45:46+02:00";-28;-36;null;null;null;null;-45;-44
"2020-10-09T12:45:47+02:00";null;null;-49;-45;-47;-62;null;null
"2020-10-09T12:45:51+02:00";-29;-35;null;null;null;-62;-48;-44
"2020-10-09T12:45:52+02:00";null;null;-47;-44;-47;null;null;null
"2020-10-09T12:45:56+02:00";-28;-37;null;null;null;null;-46;-43
"2020-10-09T12:45:57+02:00";null;null;-49;-45;-48;-60;null;null
"2020-10-09T12:46:00+02:00";null;null;null;null;null;null;-46;null
"2020-10-09T12:46:01+02:00";-29;-35;null;null;null;null;null;-44
"2020-10-09T12:46:02+02:00";null;null;-47;-44;-47;-62;null;null
"2020-10-09T12:46:06+02:00";-29;-37;null;null;null;null;-49;-44
"2020-10-09T12:46:07+02:00";null;null;-49;-44;-46;-63;null;null
"2020-10-09T12:46:11+02:00";-29;-36;null;null;null;null;-49;-43
"2020-10-09T12:46:12+02:00";null;null;-49;-43;-46;-61;null;null
"2020-10-09T12:46:16+02:00";-30;-37;null;null;null;-61;-46;-44
"2020-10-09T12:46:17+02:00";null;null;-49;-45;-48;null;null;null
"2020-10-09T12:46:20+02:00";null;null;null;null;null;null;-48;null
